date,day_of_week,high_hour,low_hour,p1_hour,p1_type,p2_hour,p2_type,daily_high,daily_low,open_price,close_price,day_return
2022-06-12,6,15,5,5,low,15,high,1547.0,1423.0,1532.89,1434.84,-0.06396414615530154
2022-06-13,0,0,14,0,high,14,low,1455.0,1165.45,1434.84,1209.82,-0.1568258481781941
2022-06-14,1,16,2,2,low,16,high,1268.45,1075.8,1209.35,1208.9,-0.0003721007152601134
2022-06-15,2,21,9,9,low,21,high,1250.0,1014.4,1208.9,1237.52,0.023674414757217214
2022-06-16,3,0,23,0,high,23,low,1257.85,1051.55,1237.53,1068.5,-0.1365865877998917
2022-06-17,4,7,0,0,low,7,high,1118.0,1051.11,1068.5,1086.94,0.01725783809078152
2022-06-18,5,0,20,0,high,20,low,1097.58,881.56,1086.93,995.13,-0.08445806077668301
2022-06-19,6,20,5,5,low,20,high,1158.62,936.15,995.12,1128.53,0.13406423345928126
2022-06-20,0,10,2,2,low,10,high,1170.0,1053.0,1128.53,1128.24,-0.0002569714584459107
2022-06-21,1,14,0,0,low,14,high,1194.0,1109.23,1128.24,1125.85,-0.002118343614833812
2022-06-22,2,0,20,0,high,20,low,1127.33,1043.65,1125.86,1050.19,-0.06721084326648061
2022-06-23,3,22,0,0,low,22,high,1155.0,1045.3,1050.19,1144.72,0.09001228349155864
2022-06-24,4,22,6,6,low,22,high,1245.43,1132.0,1144.71,1225.02,0.07015750714154671
2022-06-25,5,21,16,16,low,21,high,1256.77,1180.0,1225.02,1242.36,0.014154870940882532
2022-06-26,6,12,23,12,high,23,low,1280.0,1194.6,1242.31,1197.79,-0.035836465938453355
2022-06-27,0,10,18,10,high,18,low,1238.93,1172.49,1197.79,1192.51,-0.004408118284507278
2022-06-28,1,13,23,13,high,23,low,1237.99,1136.32,1192.51,1144.05,-0.040636975790559436
2022-06-29,2,2,17,2,high,17,low,1156.8,1087.42,1144.05,1100.21,-0.03832000349635061
2022-06-30,3,0,13,0,high,13,low,1106.62,998.0,1100.21,1071.01,-0.026540387744157973
2022-07-01,4,0,11,0,high,11,low,1117.0,1033.44,1071.02,1059.73,-0.010541353102649777
2022-07-02,5,19,9,9,low,19,high,1078.88,1028.29,1059.73,1067.01,0.006869674351013912
2022-07-03,6,5,4,4,low,5,high,1088.34,1040.78,1067.01,1074.26,0.0067946879598129355
2022-07-04,0,23,6,6,low,23,high,1160.9,1045.37,1074.26,1151.0,0.07143522052389553
2022-07-05,1,6,15,6,high,15,low,1174.9,1076.34,1151.01,1132.5,-0.016081528396799324
2022-07-06,2,23,2,2,low,23,high,1205.0,1111.44,1132.51,1186.57,0.04773467783948923
2022-07-07,3,19,6,6,low,19,high,1254.29,1163.18,1186.57,1237.49,0.0429136081309995
2022-07-08,4,1,14,1,high,14,low,1276.46,1193.15,1237.49,1214.04,-0.018949648077964305
2022-07-09,5,17,3,3,low,17,high,1235.4,1204.67,1214.03,1217.02,0.0024628715929589954
2022-07-10,6,1,16,1,high,16,low,1219.95,1153.0,1217.02,1168.36,-0.03998290907298161
2022-07-11,0,0,23,0,high,23,low,1171.29,1091.71,1168.37,1096.4,-0.06159863741794107
2022-07-12,1,0,19,0,high,19,low,1098.26,1033.46,1096.37,1038.58,-0.052710307651613934
2022-07-13,2,23,12,12,low,23,high,1119.18,1006.32,1038.58,1115.0,0.0735812359182731
2022-07-14,3,19,11,11,low,19,high,1214.65,1072.11,1115.01,1193.42,0.07032223926242821
2022-07-15,4,20,0,0,low,20,high,1287.82,1181.05,1193.42,1231.25,0.03169881516984794
2022-07-16,5,16,7,7,low,16,high,1422.91,1191.23,1231.25,1355.85,0.10119796954314714
2022-07-17,6,0,17,0,high,17,low,1387.0,1319.04,1355.84,1338.65,-0.012678487137125197
2022-07-18,0,23,0,0,low,23,high,1597.47,1336.07,1338.65,1581.04,0.1810704814551973
2022-07-19,1,0,4,0,high,4,low,1631.0,1493.11,1581.03,1542.32,-0.024484038886042666
2022-07-20,2,13,20,13,high,20,low,1620.4,1484.23,1542.33,1521.58,-0.01345367074491192
2022-07-21,3,20,4,4,low,20,high,1605.98,1463.56,1521.63,1575.45,0.035369965103211644
2022-07-22,4,9,20,9,high,20,low,1650.05,1516.11,1575.45,1535.27,-0.025503824304167103
2022-07-23,5,4,18,4,high,18,low,1596.51,1488.0,1535.27,1548.67,0.008728106456844784
