,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Mon,0.37142857142857144,0.13333333333333333,0.05238095238095238,0.06190476190476191,0.01904761904761905,0.04285714285714286,0.05714285714285714,0.02857142857142857,0.03333333333333333,0.0380952380952381,0.01904761904761905,0.02857142857142857,0.014285714285714285,0.0380952380952381,0.02857142857142857,0.009523809523809525,0.014285714285714285,0.0,0.004761904761904762,0.004761904761904762,0.0,0.0,0,0
Tue,0.27488151658767773,0.13270142180094788,0.10426540284360189,0.052132701421800945,0.023696682464454975,0.023696682464454975,0.05687203791469194,0.037914691943127965,0.037914691943127965,0.037914691943127965,0.018957345971563982,0.014218009478672985,0.04265402843601896,0.04739336492890995,0.04739336492890995,0.023696682464454975,0.009478672985781991,0.004739336492890996,0.0,0.004739336492890996,0.004739336492890996,0.0,0,0
Wed,0.24519230769230768,0.17307692307692307,0.10096153846153846,0.0673076923076923,0.03365384615384615,0.019230769230769232,0.028846153846153848,0.009615384615384616,0.02403846153846154,0.028846153846153848,0.038461538461538464,0.028846153846153848,0.038461538461538464,0.0625,0.03365384615384615,0.02403846153846154,0.0,0.004807692307692308,0.019230769230769232,0.014423076923076924,0.004807692307692308,0.0,0,0
Thu,0.32057416267942584,0.11961722488038277,0.10526315789473684,0.04784688995215311,0.03827751196172249,0.023923444976076555,0.023923444976076555,0.028708133971291867,0.028708133971291867,0.03827751196172249,0.028708133971291867,0.0430622009569378,0.0430622009569378,0.028708133971291867,0.03827751196172249,0.023923444976076555,0.009569377990430622,0.004784688995215311,0.004784688995215311,0.0,0.0,0.0,0,0
Fri,0.3125,0.14423076923076922,0.07211538461538461,0.03365384615384615,0.04326923076923077,0.019230769230769232,0.019230769230769232,0.04326923076923077,0.04326923076923077,0.009615384615384616,0.014423076923076924,0.019230769230769232,0.09134615384615384,0.04807692307692308,0.052884615384615384,0.02403846153846154,0.004807692307692308,0.004807692307692308,0.0,0.0,0.0,0.0,0,0
Sat,0.2898550724637681,0.1932367149758454,0.10144927536231885,0.07729468599033816,0.04830917874396135,0.01932367149758454,0.024154589371980676,0.043478260869565216,0.028985507246376812,0.01932367149758454,0.014492753623188406,0.033816425120772944,0.028985507246376812,0.00966183574879227,0.01932367149758454,0.01932367149758454,0.014492753623188406,0.004830917874396135,0.00966183574879227,0.0,0.0,0.0,0,0
Sun,0.22748815165876776,0.10426540284360189,0.11848341232227488,0.052132701421800945,0.04739336492890995,0.03317535545023697,0.018957345971563982,0.05687203791469194,0.04265402843601896,0.03317535545023697,0.03317535545023697,0.014218009478672985,0.04265402843601896,0.023696682464454975,0.023696682464454975,0.03317535545023697,0.014218009478672985,0.023696682464454975,0.018957345971563982,0.023696682464454975,0.009478672985781991,0.004739336492890996,0,0
