,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Mon,-0.00071982669791752,-0.0006106103238553408,-0.00013315560032399864,0.0006080558645101845,-6.0823144308569045e-05,0.0003274002628339287,0.00019322839938528603,0.0008655322423759464,0.0004089733329256088,-0.0003198933071339594,-6.980054270048993e-06,-3.7507360143437796e-05,0.00029161366085113177,-0.00016112165880145622,0.00028720765415581084,0.00016971067386569163,-0.00040693031896334197,0.0004483116914896555,-0.0001002671571181572,-0.00015682289365569958,0.0008997132121009098,0.00029917610981271,0.0008507300631532821,-0.0003928292895834725
Tue,-2.8370408386414517e-05,-0.00013482571862869218,0.0002725859943571527,-9.557843878644221e-05,-0.00019076060032360723,-8.573644365257442e-05,0.00014833738164443352,-0.0002710868349502237,0.00013743292237465479,-0.00037286793384621653,9.285302905892157e-05,0.0002876738941169757,4.72967019527158e-05,-0.0004705539347811282,-0.00012620186489595061,0.0005418948909846542,0.00044686768164325827,-0.000649261419891945,0.00013335086359838393,-0.00010637182631728662,-4.468601869785574e-05,0.0001645972849323735,0.0003407214742478333,-0.0001681979209003757
Wed,-5.921607812586982e-05,0.00019796098559687734,0.00012600601535729759,-0.0006037889955658141,0.00043580454362374517,0.00012377757065578802,0.00012289027148280074,-7.60261608276629e-05,0.0008414578045347502,0.00016976236255207113,0.0004149204546705019,-0.0001330680387203421,-0.00020629562537074713,0.0005180049056003625,0.00011520535930221094,-0.00022088662816348718,-0.00014902379076813224,0.0006278505352481908,0.00037958040597111054,-0.0005283075728744984,0.0005211313936436884,0.0006108934879484609,-5.6004357319231306e-05,0.0002712584405336242
Thu,0.0012890608796885766,-0.000616181992412907,0.0004759598231759289,-0.0004331371810573618,3.629692601912884e-05,-0.0002747379366832056,-0.00010662332326281699,0.0001762417685516266,-0.00011366709321064617,0.00033122542781444396,0.0002791547971807511,-3.754554379650237e-06,-0.0005686742892950238,-0.0012376047518115171,0.00034863564802785254,-0.0006263102990011765,-0.0007989034109506009,-0.0004743546864884484,-0.000353677763377599,-0.0004828348301325929,2.3847638805483192e-05,0.0003227727105112845,0.00036483549873146025,-0.0001827442243881454
Fri,-0.00017051226987865108,0.0005952156248377512,-0.00025042350509640345,0.00034149899344871785,-0.00021445010072542947,0.00039570950166679296,-9.631599594719269e-05,-0.000784020732230608,9.278313080844872e-05,0.0004291727595564356,3.757304685079864e-05,0.00019010282381244571,0.00010745761412166063,0.000233115139545301,-0.0006222259158906359,-0.0003465746544183745,-0.0006721599812337923,0.000182341791268287,0.0003768924462465229,0.00043514002664746146,-0.00011581992094834834,0.00032831493258899535,0.00017238745845399306,-0.0001441110649621803
Sat,0.00028941661115871253,-0.000367950928183521,0.00020639459874893424,0.00022388562227355636,-3.263943634544329e-05,5.3502152514545945e-05,-0.0006547009430978777,-0.00019691053247996475,-0.0003548348142497535,0.00024705372300274525,-0.00017080894565029835,-0.00018525358703850304,0.0005006651241579808,0.00011184465559261468,-7.425284824385986e-05,0.00013176356356694294,0.00010932035110522484,-1.7598483719289114e-05,-0.00010646887058330152,-0.0003937141597529305,-0.0002069633919642433,0.0004751661645705428,0.0003764522770654961,-0.00030192911972144434
Sun,-5.280568647725093e-06,-1.0606429480703657e-05,-0.000342459033166266,0.0004935557551304402,0.0003274600268872568,0.00010796754414347068,-9.753877800309818e-05,0.0002037866429477847,0.00014012332577844678,0.00017039735913241034,0.00012072738001897657,0.0003513794011854998,-0.0003457883759258493,-0.0004257806179152341,0.00012113299257188497,0.00039770065501791514,7.50124741528459e-05,9.816340487405132e-05,0.0006390842514057528,-0.0002095960666210098,0.0002098568935543946,-0.0005082032837861363,0.0006417772171420269,-0.0008954946285611924
